time,time_start,time_end,posterior,transition_type,value,optimal_split,X1,X1_squared,X2,X2_squared,X3,X3_squared
24,15.0,15.625,x=0.000: 0.400 | x=3.770: 0.600,no information,2.222420570081804,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
24,15.0,15.625,x=0.000: 0.600 | x=3.770: 0.400,no information,2.2317647876758633,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
25,15.625,16.25,x=2.513: 1.000,no information,0.03180805080944396,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
25,15.625,16.25,x=1.257: 0.200 | x=5.027: 0.800,no information,1.109328459587744,1.000 -> [x=1.257: 0.200 | x=5.027: 0.800],-1.2443665492171405,1.5484481088105742,1.1430702196468265,1.3066095270434444,-0.16758397372810818,0.028084388250503252
25,15.625,16.25,x=1.257: 0.400 | x=5.027: 0.600,no information,1.306391699173423,1.000 -> [x=1.257: 0.400 | x=5.027: 0.600],-1.0883152429658969,1.184430068071919,1.1437702531896137,1.308210392081433,0.1706877798376895,0.029134318185919567
25,15.625,16.25,x=1.257: 1.000,no information,0.14287021156988608,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
25,15.625,16.25,x=0.000: 0.400 | x=3.770: 0.600,no information,1.928889200613935,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
25,15.625,16.25,x=0.000: 0.600 | x=3.770: 0.400,no information,2.0436835614677835,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
26,16.25,16.875,x=2.513: 1.000,no information,0.05094386833268551,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
26,16.25,16.875,x=1.257: 0.200 | x=5.027: 0.800,no information,0.9618337784514062,1.000 -> [x=1.257: 0.200 | x=5.027: 0.800],-1.2443665492171405,1.5484481088105742,1.1430702196468265,1.3066095270434444,-0.16758397372810818,0.028084388250503252
26,16.25,16.875,x=1.257: 0.400 | x=5.027: 0.600,no information,1.2533716281637297,1.000 -> [x=1.257: 0.400 | x=5.027: 0.600],-1.0883152429658969,1.184430068071919,1.1437702531896137,1.308210392081433,0.1706877798376895,0.029134318185919567
26,16.25,16.875,x=1.257: 1.000,no information,0.26849846061987537,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
26,16.25,16.875,x=0.000: 0.400 | x=3.770: 0.600,no information,1.739247044524471,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
26,16.25,16.875,x=0.000: 0.600 | x=3.770: 0.400,no information,1.900573930493934,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
27,16.875,17.5,x=2.513: 1.000,no information,0.009132619919838006,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
27,16.875,17.5,x=1.257: 0.200 | x=5.027: 0.800,no information,0.593231778568037,1.000 -> [x=1.257: 0.200 | x=5.027: 0.800],-1.2443665492171405,1.5484481088105742,1.1430702196468265,1.3066095270434444,-0.16758397372810818,0.028084388250503252
27,16.875,17.5,x=1.257: 0.400 | x=5.027: 0.600,no information,0.9003870801982923,1.000 -> [x=1.257: 0.400 | x=5.027: 0.600],-1.0883152429658969,1.184430068071919,1.1437702531896137,1.308210392081433,0.1706877798376895,0.029134318185919567
27,16.875,17.5,x=1.257: 1.000,no information,0.005952885150698639,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
27,16.875,17.5,x=0.000: 0.400 | x=3.770: 0.600,no information,1.5343847692896244,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
27,16.875,17.5,x=0.000: 0.600 | x=3.770: 0.400,no information,1.6009440158215058,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
28,17.5,18.125,x=2.513: 1.000,no information,-0.03489097470620081,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
28,17.5,18.125,x=1.257: 0.200 | x=5.027: 0.800,no information,0.18243212144729726,1.000 -> [x=1.257: 0.200 | x=5.027: 0.800],-1.2443665492171405,1.5484481088105742,1.1430702196468265,1.3066095270434444,-0.16758397372810818,0.028084388250503252
28,17.5,18.125,x=1.257: 0.400 | x=5.027: 0.600,no information,0.4593504603869888,1.000 -> [x=1.257: 0.400 | x=5.027: 0.600],-1.0883152429658969,1.184430068071919,1.1437702531896137,1.308210392081433,0.1706877798376895,0.029134318185919567
28,17.5,18.125,x=1.257: 1.000,no information,-0.17944041244118653,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
28,17.5,18.125,x=0.000: 0.400 | x=3.770: 0.600,no information,1.389949645417772,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
28,17.5,18.125,x=0.000: 0.600 | x=3.770: 0.400,no information,1.2773240904825047,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
29,18.125,18.75,x=2.513: 1.000,no information,-0.011985660584042601,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
29,18.125,18.75,x=1.257: 0.200 | x=5.027: 0.800,no information,0.3334813978912079,1.000 -> [x=1.257: 0.200 | x=5.027: 0.800],-1.2443665492171405,1.5484481088105742,1.1430702196468265,1.3066095270434444,-0.16758397372810818,0.028084388250503252
29,18.125,18.75,x=1.257: 0.400 | x=5.027: 0.600,no information,0.4963028550195977,1.000 -> [x=1.257: 0.400 | x=5.027: 0.600],-1.0883152429658969,1.184430068071919,1.1437702531896137,1.308210392081433,0.1706877798376895,0.029134318185919567
29,18.125,18.75,x=1.257: 1.000,no information,0.16999371306810274,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
29,18.125,18.75,x=0.000: 0.400 | x=3.770: 0.600,no information,1.6634574046592783,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
29,18.125,18.75,x=0.000: 0.600 | x=3.770: 0.400,no information,1.4234240948670518,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
30,18.75,19.375,x=2.513: 1.000,no information,0.052560077677754724,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
30,18.75,19.375,x=1.257: 0.200 | x=5.027: 0.800,no information,0.9858512554488728,1.000 -> [x=1.257: 0.200 | x=5.027: 0.800],-1.2443665492171405,1.5484481088105742,1.1430702196468265,1.3066095270434444,-0.16758397372810818,0.028084388250503252
30,18.75,19.375,x=1.257: 0.400 | x=5.027: 0.600,no information,0.976393848347044,1.000 -> [x=1.257: 0.400 | x=5.027: 0.600],-1.0883152429658969,1.184430068071919,1.1437702531896137,1.308210392081433,0.1706877798376895,0.029134318185919567
30,18.75,19.375,x=1.257: 1.000,no information,0.7777219663138369,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
30,18.75,19.375,x=0.000: 0.400 | x=3.770: 0.600,no information,2.2604285491113667,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
30,18.75,19.375,x=0.000: 0.600 | x=3.770: 0.400,no information,1.9867795931078451,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
31,19.375,20.0,x=2.513: 1.000,no information,0.07461156555763052,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
31,19.375,20.0,x=1.257: 0.200 | x=5.027: 0.800,full revelation,1.2918258831815275,0.800 -> [x=5.027: 1.000] ; 0.200 -> [x=1.257: 1.000],-1.2443665492171405,1.5484481088105742,1.1430702196468265,1.3066095270434444,-0.16758397372810818,0.028084388250503252
31,19.375,20.0,x=1.257: 0.400 | x=5.027: 0.600,full revelation,1.2095112191228172,0.600 -> [x=5.027: 1.000] ; 0.400 -> [x=1.257: 1.000],-1.0883152429658969,1.184430068071919,1.1437702531896137,1.308210392081433,0.1706877798376895,0.029134318185919567
31,19.375,20.0,x=1.257: 1.000,no information,0.9625672269466858,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
31,19.375,20.0,x=0.000: 0.400 | x=3.770: 0.600,no information,2.5172912360974213,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
31,19.375,20.0,x=0.000: 0.600 | x=3.770: 0.400,no information,2.25007487226973,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
32,20.0,20.625,x=5.027: 1.000,no information,0.8345039759796878,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
32,20.0,20.625,x=2.513: 1.000,no information,0.04045656240299036,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
32,20.0,20.625,x=1.257: 1.000,no information,0.6120616138658548,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
32,20.0,20.625,x=0.000: 0.400 | x=3.770: 0.600,no information,2.163663462332141,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
32,20.0,20.625,x=0.000: 0.600 | x=3.770: 0.400,no information,1.939873628503257,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
33,20.625,21.25,x=5.027: 1.000,no information,0.2150891718001369,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
33,20.625,21.25,x=2.513: 1.000,no information,0.02031166744015446,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
33,20.625,21.25,x=1.257: 1.000,no information,0.2877531246930144,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
33,20.625,21.25,x=0.000: 0.400 | x=3.770: 0.600,no information,1.7275961963942112,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
33,20.625,21.25,x=0.000: 0.600 | x=3.770: 0.400,no information,1.6356965707542146,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
34,21.25,21.875,x=5.027: 1.000,no information,0.17363887365176175,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
34,21.25,21.875,x=2.513: 1.000,no information,0.04523104357240242,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
34,21.25,21.875,x=1.257: 1.000,no information,0.3141072707757624,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
34,21.25,21.875,x=0.000: 0.400 | x=3.770: 0.600,no information,1.6421910278042813,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
34,21.25,21.875,x=0.000: 0.600 | x=3.770: 0.400,no information,1.7231684980479232,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
35,21.875,22.5,x=5.027: 1.000,no information,0.24464662098726578,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
35,21.875,22.5,x=2.513: 1.000,no information,0.05642175768585068,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
35,21.875,22.5,x=1.257: 1.000,no information,0.3393811525391863,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
35,21.875,22.5,x=0.000: 0.400 | x=3.770: 0.600,no information,1.6662304935382894,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
35,21.875,22.5,x=0.000: 0.600 | x=3.770: 0.400,no information,1.811692799204126,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
36,22.5,23.125,x=5.027: 1.000,no information,0.0431223650128999,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
36,22.5,23.125,x=2.513: 1.000,no information,0.008382237789828093,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
36,22.5,23.125,x=1.257: 1.000,no information,0.011211843888954465,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
36,22.5,23.125,x=0.000: 0.400 | x=3.770: 0.600,no information,1.5769780990318443,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
36,22.5,23.125,x=0.000: 0.600 | x=3.770: 0.400,no information,1.6320804418388146,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
37,23.125,23.75,x=5.027: 1.000,no information,0.10572695745521077,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
37,23.125,23.75,x=2.513: 1.000,no information,-0.055154620213362426,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
37,23.125,23.75,x=1.257: 1.000,no information,-0.43413296128446643,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
37,23.125,23.75,x=0.000: 0.400 | x=3.770: 0.600,no information,1.6731189417612211,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
37,23.125,23.75,x=0.000: 0.600 | x=3.770: 0.400,no information,1.6124273581212112,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
38,23.75,24.375,x=5.027: 1.000,no information,0.7124519448981325,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
38,23.75,24.375,x=2.513: 1.000,no information,-0.07421064210849226,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
38,23.75,24.375,x=1.257: 1.000,no information,-0.5772005099131616,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
38,23.75,24.375,x=0.000: 0.400 | x=3.770: 0.600,no information,2.087195936336935,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
38,23.75,24.375,x=0.000: 0.600 | x=3.770: 0.400,no information,1.9892366427581991,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
39,24.375,25.0,x=5.027: 1.000,no information,1.0563509660110437,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
39,24.375,25.0,x=2.513: 1.000,no information,-0.05506623747509935,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
39,24.375,25.0,x=1.257: 1.000,no information,-0.38301822999810764,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
39,24.375,25.0,x=0.000: 0.400 | x=3.770: 0.600,no information,2.312154900647342,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
39,24.375,25.0,x=0.000: 0.600 | x=3.770: 0.400,no information,2.191057741684216,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
40,25.0,25.625,x=5.027: 1.000,no information,0.5352694282787671,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
40,25.0,25.625,x=2.513: 1.000,no information,-0.02695799563854738,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
40,25.0,25.625,x=1.257: 1.000,no information,-0.012644191825174289,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
40,25.0,25.625,x=0.000: 0.400 | x=3.770: 0.600,no information,1.9871097851928479,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
40,25.0,25.625,x=0.000: 0.600 | x=3.770: 0.400,no information,1.777576053533459,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
41,25.625,26.25,x=5.027: 1.000,no information,-0.1555909841261594,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
41,25.625,26.25,x=2.513: 1.000,no information,0.022860037204223554,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
41,25.625,26.25,x=1.257: 1.000,no information,0.5430113367410949,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
41,25.625,26.25,x=0.000: 0.400 | x=3.770: 0.600,no information,1.5395577261218114,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
41,25.625,26.25,x=0.000: 0.600 | x=3.770: 0.400,no information,1.255460007783177,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
42,26.25,26.875,x=5.027: 1.000,no information,-0.16285135967623587,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
42,26.25,26.875,x=2.513: 1.000,no information,0.1047110988295816,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
42,26.25,26.875,x=1.257: 1.000,no information,1.2152257167087925,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
42,26.25,26.875,x=0.000: 0.400 | x=3.770: 0.600,no information,1.4883655106051337,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
42,26.25,26.875,x=0.000: 0.600 | x=3.770: 0.400,no information,1.2676552297230341,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
43,26.875,27.5,x=5.027: 1.000,no information,0.23747849197465554,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
43,26.875,27.5,x=2.513: 1.000,no information,0.16368144266448437,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
43,26.875,27.5,x=1.257: 1.000,no information,1.5556558747315052,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
43,26.875,27.5,x=0.000: 0.400 | x=3.770: 0.600,no information,1.6833692029099407,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
43,26.875,27.5,x=0.000: 0.600 | x=3.770: 0.400,no information,1.6243076133139145,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
44,27.5,28.125,x=5.027: 1.000,no information,0.4137080763923718,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
44,27.5,28.125,x=2.513: 1.000,no information,0.13611059770255823,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
44,27.5,28.125,x=1.257: 1.000,no information,1.1821822761145204,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
44,27.5,28.125,x=0.000: 0.400 | x=3.770: 0.600,no information,1.7789263239016253,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
44,27.5,28.125,x=0.000: 0.600 | x=3.770: 0.400,no information,1.8214238835666516,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
45,28.125,28.75,x=5.027: 1.000,no information,0.515684819607594,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
45,28.125,28.75,x=2.513: 1.000,no information,0.04444933215111188,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
45,28.125,28.75,x=1.257: 1.000,no information,0.36971679082773923,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
45,28.125,28.75,x=0.000: 0.400 | x=3.770: 0.600,no information,1.8834064929012553,1.000 -> [x=0.000: 0.400 | x=3.770: 0.600],1.109796891159458,1.2316491396271978,-0.8261941876890841,0.6825968357712257,-0.40752011036021313,0.1660726403480003
45,28.125,28.75,x=0.000: 0.600 | x=3.770: 0.400,no information,1.904383780479015,1.000 -> [x=0.000: 0.600 | x=3.770: 0.400],1.1561267974406257,1.3366291717603176,-1.0221996011617946,1.0448920246153321,0.09488407748878114,0.009002988160897023
46,28.75,29.375,x=5.027: 1.000,no information,0.8489316219797651,1.000 -> [x=5.027: 1.000],-1.4004178554683842,1.9611701699146682,1.1423701861040392,1.305009642099377,-0.5058557272939058,0.2558900168360464
46,28.75,29.375,x=2.513: 1.000,no information,-0.03218076984097365,1.000 -> [x=2.513: 1.000],-0.2453445089195333,0.06019392805696695,-0.4398467510711359,0.1934651644278338,-0.3670112803697448,0.13469727991863942
46,28.75,29.375,x=1.257: 1.000,no information,-0.25439179256842215,1.000 -> [x=1.257: 1.000],-0.6201613242121661,0.3846000680485874,1.1458703538179755,1.3130188677589325,1.1855030405350824,1.4054174591179251
